codigo,municipio,uf,ufTabela,populacao
2414159,Tenente Laurentino Cruz,Rio Grande do Norte,riograndedonorte,5952
4321402,Tenente Portela,Rio Grande do Sul,riograndedosul,13485
2516755,Tenório,Paraíba,paraiba,3058
3554300,Teodoro Sampaio,São Paulo,saopaulo,23148
2931400,Teodoro Sampaio,Bahia,bahia,7425
2931509,Teofilândia,Bahia,bahia,22518
3168606,Teófilo Otoni,Minas Gerais,minasgerais,140592
2931608,Teolândia,Bahia,bahia,14943
2709152,Teotônio Vilela,Alagoas,alagoas,44169
5008008,Terenos,Mato Grosso do Sul,matogrossodosul,21806
2211001,Teresina,Piauí,piaui,864845
5221080,Teresina de Goiás,Goiás,goiais,3458
3305802,Teresópolis,Rio de Janeiro,riodejaneiro,182594
2615102,Terezinha,Pernambuco,pernambuco,7169
5221197,Terezópolis de Goiás,Goiás,goiais,8043
1507961,Terra Alta,Pará,para,11720
4127205,Terra Boa,Paraná,parana,17094
4321436,Terra de Areia,Rio Grande do Sul,riograndedosul,11204
2931707,Terra Nova,Bahia,bahia,13033
2615201,Terra Nova,Pernambuco,pernambuco,10096
5108055,Terra Nova do Norte,Mato Grosso,matogrosso,9667
4127304,Terra Rica,Paraná,parana,16789
4127403,Terra Roxa,Paraná,parana,17481
3554409,Terra Roxa,São Paulo,saopaulo,9370
1507979,Terra Santa,Pará,para,18769
5108105,Tesouro,Mato Grosso,matogrosso,3805
4321451,Teutônia,Rio Grande do Sul,riograndedosul,33232
1101609,Theobroma,Rondônia,rondonia,10444
2313401,Tianguá,Ceará,ceara,75946
4127502,Tibagi,Paraná,parana,20522
2411056,Tibau,Rio Grande do Norte,riograndedonorte,4106
2414209,Tibau do Sul,Rio Grande do Norte,riograndedonorte,14180
3554508,Tietê,São Paulo,saopaulo,42076
4217956,Tigrinhos,Santa Catarina,santacatarina,1633
4218004,Tijucas,Santa Catarina,santacatarina,38407
4127601,Tijucas do Sul,Paraná,parana,16868
2615300,Timbaúba,Pernambuco,pernambuco,53022
2414308,Timbaúba dos Batistas,Rio Grande do Norte,riograndedonorte,2414
4218103,Timbé do Sul,Santa Catarina,santacatarina,5348
2112100,Timbiras,Maranhão,maranhao,29124
4218202,Timbó,Santa Catarina,santacatarina,44238
4218251,Timbó Grande,Santa Catarina,santacatarina,7877
3554607,Timburi,São Paulo,saopaulo,2658
2112209,Timon,Maranhão,maranhao,169107
3168705,Timóteo,Minas Gerais,minasgerais,89842
4321469,Tio Hugo,Rio Grande do Sul,riograndedosul,3030
3168804,Tiradentes,Minas Gerais,minasgerais,7981
4321477,Tiradentes do Sul,Rio Grande do Sul,riograndedosul,5704
3168903,Tiros,Minas Gerais,minasgerais,6480
2807402,Tobias Barreto,Sergipe,sergipe,52191
1721109,Tocantínia,Tocantins,tocantins,7545
1721208,Tocantinópolis,Tocantins,tocantins,22870
3169000,Tocantins,Minas Gerais,minasgerais,16659
3169059,Tocos do Moji,Minas Gerais,minasgerais,4101
4127700,Toledo,Paraná,parana,140635
3169109,Toledo,Minas Gerais,minasgerais,6258
2807501,Tomar do Geru,Sergipe,sergipe,13536
4127809,Tomazina,Paraná,parana,7918
3169208,Tombos,Minas Gerais,minasgerais,8022
1508001,Tomé-Açu,Pará,para,63447
1304237,Tonantins,Amazonas,amazonas,18755
2615409,Toritama,Pernambuco,pernambuco,45219
5108204,Torixoréu,Mato Grosso,matogrosso,3609
4321493,Toropi,Rio Grande do Sul,riograndedosul,2806
3554656,Torre de Pedra,São Paulo,saopaulo,2412
4321501,Torres,Rio Grande do Sul,riograndedosul,38732
3554706,Torrinha,São Paulo,saopaulo,10010
2414407,Touros,Rio Grande do Norte,riograndedonorte,33287
3554755,Trabiju,São Paulo,saopaulo,1724
1508035,Tracuateua,Pará,para,30959
2615508,Tracunhaém,Pernambuco,pernambuco,13769
2709202,Traipu,Alagoas,alagoas,27715
1508050,Trairão,Pará,para,18989
2313500,Trairi,Ceará,ceara,55918
3305901,Trajano de Moraes,Rio de Janeiro,riodejaneiro,10626
4321600,Tramandaí,Rio Grande do Sul,riograndedosul,51715
4321626,Travesseiro,Rio Grande do Sul,riograndedosul,2336
2931806,Tremedal,Bahia,bahia,16394
3554805,Tremembé,São Paulo,saopaulo,47185
4321634,Três Arroios,Rio Grande do Sul,riograndedosul,2668
4218301,Três Barras,Santa Catarina,santacatarina,19275
4127858,Três Barras do Paraná,Paraná,parana,12040
4321667,Três Cachoeiras,Rio Grande do Sul,riograndedosul,11053
3169307,Três Corações,Minas Gerais,minasgerais,79482
4321709,Três Coroas,Rio Grande do Sul,riograndedosul,28220
4321808,Três de Maio,Rio Grande do Sul,riograndedosul,23906
4321832,Três Forquilhas,Rio Grande do Sul,riograndedosul,2697
3554904,Três Fronteiras,São Paulo,saopaulo,5807
5008305,Três Lagoas,Mato Grosso do Sul,matogrossodosul,121388
3169356,Três Marias,Minas Gerais,minasgerais,32356
4321857,Três Palmeiras,Rio Grande do Sul,riograndedosul,4271
4321907,Três Passos,Rio Grande do Sul,riograndedosul,23906
3169406,Três Pontas,Minas Gerais,minasgerais,56746
5221304,Três Ranchos,Goiás,goiais,2833
3306008,Três Rios,Rio de Janeiro,riodejaneiro,81804
4218350,Treviso,Santa Catarina,santacatarina,3929
4218400,Treze de Maio,Santa Catarina,santacatarina,7081
4218509,Treze Tílias,Santa Catarina,santacatarina,7840
5221403,Trindade,Goiás,goiais,127599
2615607,Trindade,Pernambuco,pernambuco,30521
4321956,Trindade do Sul,Rio Grande do Sul,riograndedosul,5802
4322004,Triunfo,Rio Grande do Sul,riograndedosul,29538
2615706,Triunfo,Pernambuco,pernambuco,15254
2516805,Triunfo,Paraíba,paraiba,9455
2414456,Triunfo Potiguar,Rio Grande do Norte,riograndedonorte,3237
2112233,Trizidela do Vale,Maranhão,maranhao,21998
5221452,Trombas,Goiás,goiais,3500
4218608,Trombudo Central,Santa Catarina,santacatarina,7360
4218707,Tubarão,Santa Catarina,santacatarina,105686
2931905,Tucano,Bahia,bahia,50687
1508084,Tucumã,Pará,para,39602
4322103,Tucunduva,Rio Grande do Sul,riograndedosul,5678
1508100,Tucuruí,Pará,para,113659
2112274,Tufilândia,Maranhão,maranhao,5840
3554953,Tuiuti,São Paulo,saopaulo,6894
3169505,Tumiritinga,Minas Gerais,minasgerais,6732
4218756,Tunápolis,Santa Catarina,santacatarina,4543
4322152,Tunas,Rio Grande do Sul,riograndedosul,4569
4127882,Tunas do Paraná,Paraná,parana,8769
4127908,Tuneiras do Oeste,Paraná,parana,8566
2112308,Tuntum,Maranhão,maranhao,41832
3555000,Tupã,São Paulo,saopaulo,65524
3169604,Tupaciguara,Minas Gerais,minasgerais,25327
2615805,Tupanatinga,Pernambuco,pernambuco,27304
4322186,Tupanci do Sul,Rio Grande do Sul,riograndedosul,1472
4322202,Tupanciretã,Rio Grande do Sul,riograndedosul,23948
4322251,Tupandi,Rio Grande do Sul,riograndedosul,4855
4322301,Tuparendi,Rio Grande do Sul,riograndedosul,7893
2615904,Tuparetama,Pernambuco,pernambuco,8202
4127957,Tupãssi,Paraná,parana,8124
3555109,Tupi Paulista,São Paulo,saopaulo,15495
1721257,Tupirama,Tocantins,tocantins,1891
1721307,Tupiratins,Tocantins,tocantins,2671
2112407,Turiaçu,Maranhão,maranhao,35604
2112456,Turilândia,Maranhão,maranhao,25619
3555208,Turiúba,São Paulo,saopaulo,2016
3169703,Turmalina,Minas Gerais,minasgerais,19964
3555307,Turmalina,São Paulo,saopaulo,1727
4322327,Turuçu,Rio Grande do Sul,riograndedosul,3438
2313559,Tururu,Ceará,ceara,16271
5221502,Turvânia,Goiás,goiais,4598
5221551,Turvelândia,Goiás,goiais,5281
4127965,Turvo,Paraná,parana,13215
4218806,Turvo,Santa Catarina,santacatarina,12899
3169802,Turvolândia,Minas Gerais,minasgerais,5040
2112506,Tutóia,Maranhão,maranhao,58860
1304260,Uarini,Amazonas,amazonas,13540
2932002,Uauá,Bahia,bahia,24240
3169901,Ubá,Minas Gerais,minasgerais,115552
3170008,Ubaí,Minas Gerais,minasgerais,12533
2932101,Ubaíra,Bahia,bahia,19895
2932200,Ubaitaba,Bahia,bahia,19056
2313609,Ubajara,Ceará,ceara,34792
3170057,Ubaporanga,Minas Gerais,minasgerais,12471
3555356,Ubarana,São Paulo,saopaulo,6309
2932309,Ubatã,Bahia,bahia,27035
3555406,Ubatuba,São Paulo,saopaulo,90799
3170107,Uberaba,Minas Gerais,minasgerais,333783
3170206,Uberlândia,Minas Gerais,minasgerais,691305
3555505,Ubirajara,São Paulo,saopaulo,4780
4128005,Ubiratã,Paraná,parana,21013
4322343,Ubiretama,Rio Grande do Sul,riograndedosul,2015
3555604,Uchoa,São Paulo,saopaulo,10110
2932408,Uibaí,Bahia,bahia,13887
1400704,Uiramutã,Roraima,roraima,10559
5221577,Uirapuru,Goiás,goiais,2854
2516904,Uiraúna,Paraíba,paraiba,15242
1508126,Ulianópolis,Pará,para,59210
2313708,Umari,Ceará,ceara,7733
2414506,Umarizal,Rio Grande do Norte,riograndedonorte,10555
2807600,Umbaúba,Sergipe,sergipe,25294
2932457,Umburanas,Bahia,bahia,19222
3170305,Umburatiba,Minas Gerais,minasgerais,2611
2517001,Umbuzeiro,Paraíba,paraiba,9907
2313757,Umirim,Ceará,ceara,19825
4128104,Umuarama,Paraná,parana,111557
2932507,Una,Bahia,bahia,19002
3170404,Unaí,Minas Gerais,minasgerais,84378
2211100,União,Piauí,piaui,44485
4322350,União da Serra,Rio Grande do Sul,riograndedosul,1154
4128203,União da Vitória,Paraná,parana,57517
3170438,União de Minas,Minas Gerais,minasgerais,4304
4218855,União do Oeste,Santa Catarina,santacatarina,2464
5108303,União do Sul,Mato Grosso,matogrosso,3525
2709301,União dos Palmares,Alagoas,alagoas,65611
3555703,União Paulista,São Paulo,saopaulo,1844
4128302,Uniflor,Paraná,parana,2605
4322376,Unistalda,Rio Grande do Sul,riograndedosul,2338
2414605,Upanema,Rio Grande do Norte,riograndedonorte,14659
4128401,Uraí,Paraná,parana,11314
2932606,Urandi,Bahia,bahia,16658
3555802,Urânia,São Paulo,saopaulo,9114
2112605,Urbano Santos,Maranhão,maranhao,33122
3555901,Uru,São Paulo,saopaulo,1165
5221601,Uruaçu,Goiás,goiais,40532
5221700,Uruana,Goiás,goiais,13843
3170479,Uruana de Minas,Minas Gerais,minasgerais,3264
1508159,Uruará,Pará,para,45476
4218905,Urubici,Santa Catarina,santacatarina,11235
2313807,Uruburetama,Ceará,ceara,21850
3170503,Urucânia,Minas Gerais,minasgerais,10358
1304302,Urucará,Amazonas,amazonas,16256
2932705,Uruçuca,Bahia,bahia,20519
2211209,Uruçuí,Piauí,piaui,21558
3170529,Urucuia,Minas Gerais,minasgerais,16865
